Address  Disassembly                                                                  Destination                                                  
749C2CCC call dword ptr ds:[<&GdiSetLastError>]                                       <gdi32.GdiSetLastError>
749C2CF2 call dword ptr ds:[<&NtGdiGetDCObject>]                                      <win32u.NtGdiGetDCObject>
749C2D22 mov ecx,dword ptr ds:[<&gMaxGdiHandleCount>]                                 <gdi32.gMaxGdiHandleCount>
749C2D31 call dword ptr ds:[<&GdiGetEntry>]                                           <gdi32.GdiGetEntry>
749C2D4A mov eax,dword ptr ds:[<&gW32PID>]                                            <gdi32.gW32PID>
749C2E6D mov eax,dword ptr ds:[<&pGdiSharedHandleTable>]                              <gdi32.pGdiSharedHandleTable>
749C2E85 mov eax,dword ptr ds:[<&gMaxGdiHandleCount>]                                 <gdi32.gMaxGdiHandleCount>
749C2E93 call dword ptr ds:[<&GdiGetEntry>]                                           <gdi32.GdiGetEntry>
749C2EAE mov eax,dword ptr ds:[<&gW32PID>]                                            <gdi32.gW32PID>
749C2F3D mov eax,dword ptr ds:[<&pGdiSharedHandleTable>]                              <gdi32.pGdiSharedHandleTable>
749C2F55 mov eax,dword ptr ds:[<&gMaxGdiHandleCount>]                                 <gdi32.gMaxGdiHandleCount>
749C2F63 call dword ptr ds:[<&GdiGetEntry>]                                           <gdi32.GdiGetEntry>
749C2F7C mov eax,dword ptr ds:[<&gW32PID>]                                            <gdi32.gW32PID>
749C3214 call dword ptr ds:[<&RtlEnterCriticalSection>]                               <ntdll.RtlEnterCriticalSection>
749C32F1 call dword ptr ds:[<&RtlLeaveCriticalSection>]                               <ntdll.RtlLeaveCriticalSection>
749C372E call <JMP.&_o_memset>                                                        <ucrtbase._o_memset>
749C3BE0 call <JMP.&_o_memset>                                                        <ucrtbase._o_memset>
749C3C7D call dword ptr ds:[<&NtGdiFontIsLinked>]                                     <win32u.NtGdiFontIsLinked>
749C3C8F call dword ptr ds:[<&GetACP>]                                                <kernelbase.GetACP>
749C3CA0 call dword ptr ds:[<&GetACP>]                                                <kernelbase.GetACP>
749C429C call dword ptr ds:[<&GetUserDefaultLCID>]                                    <kernelbase.GetUserDefaultLCID>
749C4622 call dword ptr ds:[<&GetFontData>]                                           <gdi32.GetFontData>
749C47AE call dword ptr ds:[<&WideCharToMultiByte>]                                   <kernelbase.WideCharToMultiByte>
749C4865 call dword ptr ds:[<&GetFontData>]                                           <gdi32.GetFontData>
749C4898 call dword ptr ds:[<&GetFontData>]                                           <gdi32.GetFontData>
749C48E1 call dword ptr ds:[<&GetFontData>]                                           <gdi32.GetFontData>
749C4C2F call <JMP.&_o_memset>                                                        <ucrtbase._o_memset>
749C4C5E call <JMP.&_o_memset>                                                        <ucrtbase._o_memset>
749C50EB call dword ptr ds:[<&GetFontData>]                                           <gdi32.GetFontData>
749C5129 call dword ptr ds:[<&GetFontData>]                                           <gdi32.GetFontData>
749C54A3 call dword ptr ds:[<&RegOpenKeyExW>]                                         <kernelbase.RegOpenKeyExW>
749C54DB call dword ptr ds:[<&RegQueryValueExW>]                                      <kernelbase.RegQueryValueExW>
749C5525 call dword ptr ds:[<&RegQueryValueExW>]                                      <kernelbase.RegQueryValueExW>
749C5584 call <JMP.&memcpy>                                                           <ucrtbase.memcpy>
749C5592 call dword ptr ds:[<&RegCloseKey>]                                           <kernelbase.RegCloseKey>
749C5666 call dword ptr ds:[<&CreateFileW>]                                           <kernelbase.CreateFileW>
749C5687 call dword ptr ds:[<&GetFileSizeEx>]                                         <kernelbase.GetFileSizeEx>
749C56E0 call dword ptr ds:[<&ReadFile>]                                              <kernelbase.ReadFile>
749C5727 call dword ptr ds:[<&CreateFileMappingW>]                                    <kernelbase.CreateFileMappingW>
749C58FF call dword ptr ds:[<&MapViewOfFile>]                                         <kernelbase.MapViewOfFile>
749C5A4D call dword ptr ds:[<&RtlEnterCriticalSection>]                               <ntdll.RtlEnterCriticalSection>
749C5A59 call dword ptr ds:[<&RtlLeaveCriticalSection>]                               <ntdll.RtlLeaveCriticalSection>
749C5A70 call dword ptr ds:[<&wcsnlen>]                                               <ntdll.wcsnlen>
749C5B63 call dword ptr ds:[<&CharUpperW>]                                            <user32.CharUpperW>
749C5B73 call dword ptr ds:[<&CharUpperW>]                                            <user32.CharUpperW>
749C5BF7 call <JMP.&_o_memset>                                                        <ucrtbase._o_memset>
749C5C08 call dword ptr ds:[<&NtGdiGetTextFaceW>]                                     <win32u.NtGdiGetTextFaceW>
749C5C28 call dword ptr ds:[<&RegOpenKeyExW>]                                         <kernelbase.RegOpenKeyExW>
749C5C59 call dword ptr ds:[<&RegOpenKeyExW>]                                         <kernelbase.RegOpenKeyExW>
749C5C66 call dword ptr ds:[<&RegCloseKey>]                                           <kernelbase.RegCloseKey>
749C5C97 call dword ptr ds:[<&RegOpenKeyExW>]                                         <kernelbase.RegOpenKeyExW>
749C5CD1 call dword ptr ds:[<&RegCloseKey>]                                           <kernelbase.RegCloseKey>
749C5D11 call dword ptr ds:[<&RegCloseKey>]                                           <kernelbase.RegCloseKey>
749C5D65 call dword ptr ds:[<&RegQueryInfoKeyW>]                                      <kernelbase.RegQueryInfoKeyW>
749C5DBE call dword ptr ds:[<&RegEnumKeyExW>]                                         <kernelbase.RegEnumKeyExW>
749C5E39 call dword ptr ds:[<&GetDC>]                                                 <user32.GetDC>
749C5E8B call <JMP.&_o_memset>                                                        <ucrtbase._o_memset>
749C5ED0 call <JMP.&_o_wcscpy_s>                                                      <ucrtbase._o_wcscpy_s>
749C5EF6 call dword ptr ds:[<&SelectObject>]                                          <gdi32.SelectObject>
749C5F0F call dword ptr ds:[<&NtGdiGetTextFaceW>]                                     <win32u.NtGdiGetTextFaceW>
749C5F56 call dword ptr ds:[<&SelectObject>]                                          <gdi32.SelectObject>
749C5F62 call dword ptr ds:[<&DeleteObject>]                                          <gdi32.DeleteObject>
749C5F78 call <JMP.&_o_wcscpy_s>                                                      <ucrtbase._o_wcscpy_s>
749C5FA1 call dword ptr ds:[<&ReleaseDC>]                                             <user32.ReleaseDC>
749C607D call dword ptr ds:[<&RegOpenKeyExW>]                                         <kernelbase.RegOpenKeyExW>
749C60A8 call dword ptr ds:[<&RegQueryInfoKeyW>]                                      <kernelbase.RegQueryInfoKeyW>
749C60F5 call dword ptr ds:[<&GetDC>]                                                 <user32.GetDC>
749C6172 call <JMP.&_o_memset>                                                        <ucrtbase._o_memset>
749C61C6 call dword ptr ds:[<&RegEnumValueW>]                                         <kernelbase.RegEnumValueW>
749C6223 call <JMP.&_o_wcscpy_s>                                                      <ucrtbase._o_wcscpy_s>
749C624D call dword ptr ds:[<&SelectObject>]                                          <gdi32.SelectObject>
749C6270 call dword ptr ds:[<&NtGdiGetTextFaceW>]                                     <win32u.NtGdiGetTextFaceW>
749C62BF call dword ptr ds:[<&NtGdiGetTextFaceW>]                                     <win32u.NtGdiGetTextFaceW>
749C6305 call dword ptr ds:[<&SelectObject>]                                          <gdi32.SelectObject>
749C6311 call dword ptr ds:[<&DeleteObject>]                                          <gdi32.DeleteObject>
749C6369 call dword ptr ds:[<&RegCloseKey>]                                           <kernelbase.RegCloseKey>
749C6380 call dword ptr ds:[<&ReleaseDC>]                                             <user32.ReleaseDC>
749C63BA call dword ptr ds:[<&NtGdiGetTextFaceW>]                                     <win32u.NtGdiGetTextFaceW>
749C63EA call dword ptr ds:[<&NtGdiGetTextFaceW>]                                     <win32u.NtGdiGetTextFaceW>
749C644D call dword ptr ds:[<&RegQueryValueExA>]                                      <kernelbase.RegQueryValueExA>
749C664B call <JMP.&_o_memset>                                                        <ucrtbase._o_memset>
749C66ED call dword ptr ds:[<&MultiByteToWideChar>]                                   <kernelbase.MultiByteToWideChar>
749C67B6 call dword ptr ds:[<&MultiByteToWideChar>]                                   <kernelbase.MultiByteToWideChar>
749C6B73 call dword ptr ds:[<&RtlEnterCriticalSection>]                               <ntdll.RtlEnterCriticalSection>
749C6B8A call dword ptr ds:[<&RtlLeaveCriticalSection>]                               <ntdll.RtlLeaveCriticalSection>
749C8ECA call <JMP.&_o_memcpy_s>                                                      <ucrtbase._o_memcpy_s>
749CB350 call <JMP.&_o_memset>                                                        <ucrtbase._o_memset>
749CBC4A call dword ptr ds:[<&memmove>]                                               <ucrtbase.memmove>
749CBC79 call <JMP.&_o_memcpy_s>                                                      <ucrtbase._o_memcpy_s>
749CCB31 call dword ptr ds:[<&memmove>]                                               <ucrtbase.memmove>
749CCC17 call <JMP.&_o_memset>                                                        <ucrtbase._o_memset>
749CD303 call <JMP.&_o_memset>                                                        <ucrtbase._o_memset>
749CE668 call dword ptr ds:[<&TlsGetValue>]                                           <kernel32.TlsGetValue>
749CE6E2 call dword ptr ds:[<&TlsSetValue>]                                           <kernel32.TlsSetValue>
749CE767 call dword ptr ds:[<&RtlEnterCriticalSection>]                               <ntdll.RtlEnterCriticalSection>
749CE780 call dword ptr ds:[<&GetProcessHeap>]                                        <kernelbase.GetProcessHeap>
749CE799 call dword ptr ds:[<&RtlAllocateHeap>]                                       <ntdll.RtlAllocateHeap>
749CE7DA call dword ptr ds:[<&RtlLeaveCriticalSection>]                               <ntdll.RtlLeaveCriticalSection>
749CEAFA mov eax,dword ptr ds:[<&gMaxGdiHandleCount>]                                 <gdi32.gMaxGdiHandleCount>
749CEB0D call dword ptr ds:[<&GdiGetEntry>]                                           <gdi32.GdiGetEntry>
749CEB36 mov eax,dword ptr ds:[<&gW32PID>]                                            <gdi32.gW32PID>
749CEBB9 call dword ptr ds:[<&RtlEnterCriticalSection>]                               <ntdll.RtlEnterCriticalSection>
749CEC15 call dword ptr ds:[<&RtlLeaveCriticalSection>]                               <ntdll.RtlLeaveCriticalSection>
749CEC38 call dword ptr ds:[<&NtGdiGetCharSet>]                                       <win32u.NtGdiGetCharSet>
749CEC5A call dword ptr ds:[<&RtlLeaveCriticalSection>]                               <ntdll.RtlLeaveCriticalSection>
749CEC7C call dword ptr ds:[<&MultiByteToWideChar>]                                   <kernelbase.MultiByteToWideChar>
749CEDBE call dword ptr ds:[<&RtlEnterCriticalSection>]                               <ntdll.RtlEnterCriticalSection>
749CEDEB call dword ptr ds:[<&RtlLeaveCriticalSection>]                               <ntdll.RtlLeaveCriticalSection>
749CEE19 call dword ptr ds:[<&NtGdiGetGlyphIndicesW>]                                 <win32u.NtGdiGetGlyphIndicesW>
749CEEC8 call dword ptr ds:[<&NtGdiSetFontXform>]                                     <win32u.NtGdiSetFontXform>
749CEED6 call dword ptr ds:[<&pldcGet>]                                               <gdi32.pldcGet>
749CEF0C call dword ptr ds:[<&GdiSetLastError>]                                       <gdi32.GdiSetLastError>
749CEF5A mov ecx,dword ptr ds:[<&pGdiSharedHandleTable>]                              <gdi32.pGdiSharedHandleTable>
749CEF73 mov ecx,dword ptr ds:[<&gMaxGdiHandleCount>]                                 <gdi32.gMaxGdiHandleCount>
749CEF82 call dword ptr ds:[<&GdiGetEntry>]                                           <gdi32.GdiGetEntry>
749CEF9B mov eax,dword ptr ds:[<&gW32PID>]                                            <gdi32.gW32PID>
749CEFC0 call dword ptr ds:[<&GdiSetLastError>]                                       <gdi32.GdiSetLastError>
749CEFD3 call dword ptr ds:[<&pldcGet>]                                               <gdi32.pldcGet>
749CF00A call dword ptr ds:[<&GdiSetLastError>]                                       <gdi32.GdiSetLastError>
749CFE62 call dword ptr ds:[<&GlobalAlloc>]                                           <kernelbase.GlobalAlloc>
749CFEBE call <JMP.&memcpy>                                                           <ucrtbase.memcpy>
749CFF01 call <JMP.&memcpy>                                                           <ucrtbase.memcpy>
749CFF3E call <JMP.&memcpy>                                                           <ucrtbase.memcpy>
749CFFBC call dword ptr ds:[<&GlobalFree>]                                            <kernelbase.GlobalFree>
749D0154 call dword ptr ds:[<&NtGdiAnyLinkedFonts>]                                   <win32u.NtGdiAnyLinkedFonts>
749D0161 call dword ptr ds:[<&NlsGetCacheUpdateCount>]                                <kernelbase.NlsGetCacheUpdateCount>
749D01D2 call dword ptr ds:[<&GetUserDefaultLCID>]                                    <kernelbase.GetUserDefaultLCID>
749D01EE call dword ptr ds:[<&GetLocaleInfoW>]                                        <kernelbase.GetLocaleInfoW>
749D0282 call dword ptr ds:[<&ConvertDefaultLocale>]                                  <kernelbase.ConvertDefaultLocale>
749D028F call dword ptr ds:[<&IsValidLocale>]                                         <kernelbase.IsValidLocale>
749D02BA call dword ptr ds:[<&GetLocaleInfoW>]                                        <kernelbase.GetLocaleInfoW>
749D02F4 call dword ptr ds:[<&GetLocaleInfoW>]                                        <kernelbase.GetLocaleInfoW>
749D03D1 call dword ptr ds:[<&NtGdiIntersectClipRect>]                                <win32u.NtGdiIntersectClipRect>
749D03F5 call dword ptr ds:[<&pldcGet>]                                               <gdi32.pldcGet>
749D0436 call dword ptr ds:[<&pldcGet>]                                               <gdi32.pldcGet>
749D0484 call dword ptr ds:[<&CreateRectRgn>]                                         <gdi32.CreateRectRgn>
749D04B8 call dword ptr ds:[<&NtGdiExtSelectClipRgn>]                                 <win32u.NtGdiExtSelectClipRgn>
749D04C7 call dword ptr ds:[<&DeleteObject>]                                          <gdi32.DeleteObject>
749D0506 call dword ptr ds:[<&NtGdiGetRandomRgn>]                                     <win32u.NtGdiGetRandomRgn>
749D054F mov eax,dword ptr ds:[<&pGdiSharedHandleTable>]                              <gdi32.pGdiSharedHandleTable>
749D0567 mov eax,dword ptr ds:[<&gMaxGdiHandleCount>]                                 <gdi32.gMaxGdiHandleCount>
749D0576 call dword ptr ds:[<&GdiGetEntry>]                                           <gdi32.GdiGetEntry>
749D0593 mov eax,dword ptr ds:[<&gW32PID>]                                            <gdi32.gW32PID>
749D05C8 call dword ptr ds:[<&GdiSetLastError>]                                       <gdi32.GdiSetLastError>
749D05DC call dword ptr ds:[<&pldcGet>]                                               <gdi32.pldcGet>
749D064E call dword ptr ds:[<&GdiSetLastError>]                                       <gdi32.GdiSetLastError>
749D0A0E call dword ptr ds:[<&NtGdiGetETM>]                                           <win32u.NtGdiGetETM>
749D0A77 call dword ptr ds:[<&NtGdiGetKerningPairs>]                                  <win32u.NtGdiGetKerningPairs>
749D0AA1 call dword ptr ds:[<&RtlAllocateHeap>]                                       <ntdll.RtlAllocateHeap>
749D0AB4 call dword ptr ds:[<&NtGdiGetKerningPairs>]                                  <win32u.NtGdiGetKerningPairs>
749D0B63 call dword ptr ds:[<&WideCharToMultiByte>]                                   <kernelbase.WideCharToMultiByte>
749D0BB3 call dword ptr ds:[<&RtlFreeHeap>]                                           <ntdll.RtlFreeHeap>
749D0BF6 call dword ptr ds:[<&WideCharToMultiByte>]                                   <kernelbase.WideCharToMultiByte>
749D0D7A mov ecx,dword ptr ds:[<&gMaxGdiHandleCount>]                                 <gdi32.gMaxGdiHandleCount>
749D0D8E call dword ptr ds:[<&GdiGetEntry>]                                           <gdi32.GdiGetEntry>
749D0DB7 mov eax,dword ptr ds:[<&gW32PID>]                                            <gdi32.gW32PID>
749D0EFB mov eax,dword ptr ds:[<&GdiBatchLimit>]                                      <gdi32.GdiBatchLimit>
749D0F16 call dword ptr ds:[<&NtGdiFlush>]                                            <win32u.NtGdiFlush>
749D0F5F call dword ptr ds:[<&NtGdiExtTextOutW>]                                      <win32u.NtGdiExtTextOutW>
749D0FA0 call dword ptr ds:[<&MultiByteToWideChar>]                                   <kernelbase.MultiByteToWideChar>
749D1011 call dword ptr ds:[<&pldcGet>]                                               <gdi32.pldcGet>
749D10B9 call dword ptr ds:[<&StartPage>]                                             <gdi32.StartPage>
749D10FA mov eax,dword ptr ds:[<&pGdiSharedHandleTable>]                              <gdi32.pGdiSharedHandleTable>
749D1112 mov eax,dword ptr ds:[<&gMaxGdiHandleCount>]                                 <gdi32.gMaxGdiHandleCount>
749D1120 call dword ptr ds:[<&GdiGetEntry>]                                           <gdi32.GdiGetEntry>
749D113B mov eax,dword ptr ds:[<&gW32PID>]                                            <gdi32.gW32PID>
749D1158 call dword ptr ds:[<&NtGdiGetCharSet>]                                       <win32u.NtGdiGetCharSet>
749D1170 call dword ptr ds:[<&GdiSetLastError>]                                       <gdi32.GdiSetLastError>
749D135E mov eax,dword ptr ds:[<&pGdiSharedHandleTable>]                              <gdi32.pGdiSharedHandleTable>
749D1376 mov eax,dword ptr ds:[<&gMaxGdiHandleCount>]                                 <gdi32.gMaxGdiHandleCount>
749D1388 call dword ptr ds:[<&GdiGetEntry>]                                           <gdi32.GdiGetEntry>
749D13AF mov eax,dword ptr ds:[<&gW32PID>]                                            <gdi32.gW32PID>
749D140F call dword ptr ds:[<&pldcGet>]                                               <gdi32.pldcGet>
749D14BB call dword ptr ds:[<&NtGdiAlphaBlend>]                                       <win32u.NtGdiAlphaBlend>
749D153B call dword ptr ds:[<&NtGdiDrawStream>]                                       <win32u.NtGdiDrawStream>
749D15A8 mov eax,dword ptr ds:[<&pGdiSharedHandleTable>]                              <gdi32.pGdiSharedHandleTable>
749D15C0 mov eax,dword ptr ds:[<&gMaxGdiHandleCount>]                                 <gdi32.gMaxGdiHandleCount>
749D15D2 call dword ptr ds:[<&GdiGetEntry>]                                           <gdi32.GdiGetEntry>
749D15ED mov eax,dword ptr ds:[<&gW32PID>]                                            <gdi32.gW32PID>
749D175B call dword ptr ds:[<&RtlEnterCriticalSection>]                               <ntdll.RtlEnterCriticalSection>
749D17B2 call dword ptr ds:[<&RtlLeaveCriticalSection>]                               <ntdll.RtlLeaveCriticalSection>
749D17C9 call dword ptr ds:[<&RtlFreeHeap>]                                           <ntdll.RtlFreeHeap>
749D1822 call dword ptr ds:[<&LocalAlloc>]                                            <kernelbase.LocalAlloc>
749D1853 call <JMP.&memcpy>                                                           <ucrtbase.memcpy>
749D1871 call dword ptr ds:[<&RtlLeaveCriticalSection>]                               <ntdll.RtlLeaveCriticalSection>
749D188B call dword ptr ds:[<&NtGdiGetWidthTable>]                                    <win32u.NtGdiGetWidthTable>
749D1899 call dword ptr ds:[<&RtlEnterCriticalSection>]                               <ntdll.RtlEnterCriticalSection>
749D18EB call dword ptr ds:[<&LocalFree>]                                             <kernelbase.LocalFree>
749D1924 call <JMP.&memcpy>                                                           <ucrtbase.memcpy>
749D1991 call <JMP.&memcpy>                                                           <ucrtbase.memcpy>
749D1B45 mov ecx,dword ptr ds:[<&gMaxGdiHandleCount>]                                 <gdi32.gMaxGdiHandleCount>
749D1B58 call dword ptr ds:[<&GdiGetEntry>]                                           <gdi32.GdiGetEntry>
749D1B82 mov eax,dword ptr ds:[<&gW32PID>]                                            <gdi32.gW32PID>
749D1BAB call dword ptr ds:[<&NtGdiGetCharSet>]                                       <win32u.NtGdiGetCharSet>
749D1BB9 call dword ptr ds:[<&RtlEnterCriticalSection>]                               <ntdll.RtlEnterCriticalSection>
749D1C16 call dword ptr ds:[<&RtlLeaveCriticalSection>]                               <ntdll.RtlLeaveCriticalSection>
749D1C36 call dword ptr ds:[<&NtGdiGetCharWidthW>]                                    <win32u.NtGdiGetCharWidthW>
749D1CAE mov eax,dword ptr ds:[<&gMaxGdiHandleCount>]                                 <gdi32.gMaxGdiHandleCount>
749D1CC1 call dword ptr ds:[<&GdiGetEntry>]                                           <gdi32.GdiGetEntry>
749D1CEA mov eax,dword ptr ds:[<&gW32PID>]                                            <gdi32.gW32PID>
749D1D15 call dword ptr ds:[<&NtGdiGetCharSet>]                                       <win32u.NtGdiGetCharSet>
749D1D85 call dword ptr ds:[<&RtlEnterCriticalSection>]                               <ntdll.RtlEnterCriticalSection>
749D1DE5 call dword ptr ds:[<&RtlLeaveCriticalSection>]                               <ntdll.RtlLeaveCriticalSection>
749D1E1B call dword ptr ds:[<&RtlLeaveCriticalSection>]                               <ntdll.RtlLeaveCriticalSection>
749D1E74 call dword ptr ds:[<&NtGdiGetCharWidthW>]                                    <win32u.NtGdiGetCharWidthW>
749D1F88 call dword ptr ds:[<&MultiByteToWideChar>]                                   <kernelbase.MultiByteToWideChar>
749D26A0 call dword ptr ds:[<&RtlEnterCriticalSection>]                               <ntdll.RtlEnterCriticalSection>
749D26B5 call dword ptr ds:[<&RtlLeaveCriticalSection>]                               <ntdll.RtlLeaveCriticalSection>
749D277D mov eax,dword ptr ds:[<&pGdiSharedHandleTable>]                              <gdi32.pGdiSharedHandleTable>
749D2795 mov eax,dword ptr ds:[<&gMaxGdiHandleCount>]                                 <gdi32.gMaxGdiHandleCount>
749D27A3 call dword ptr ds:[<&GdiGetEntry>]                                           <gdi32.GdiGetEntry>
749D27BC mov eax,dword ptr ds:[<&gW32PID>]                                            <gdi32.gW32PID>
749D281E call dword ptr ds:[<&NtGdiSetIcmMode>]                                       <win32u.NtGdiSetIcmMode>
749D2839 call dword ptr ds:[<&NtGdiSetIcmMode>]                                       <win32u.NtGdiSetIcmMode>
749D2863 call dword ptr ds:[<&RtlEnterCriticalSection>]                               <ntdll.RtlEnterCriticalSection>
749D289C call dword ptr ds:[<&RtlLeaveCriticalSection>]                               <ntdll.RtlLeaveCriticalSection>
749D28AE call dword ptr ds:[<&RtlFreeHeap>]                                           <ntdll.RtlFreeHeap>
749D28BB mov eax,dword ptr ds:[<&ghICM>]                                              <gdi32.ghICM>
749D28FC call dword ptr ds:[<&NtGdiSetColorSpace>]                                    <win32u.NtGdiSetColorSpace>
749D290F mov eax,dword ptr ds:[<&ghICM>]                                              <gdi32.ghICM>
749D29F6 call dword ptr ds:[<&RtlEnterCriticalSection>]                               <ntdll.RtlEnterCriticalSection>
749D2A0F call dword ptr ds:[<&RtlLeaveCriticalSection>]                               <ntdll.RtlLeaveCriticalSection>
749D2AD3 mov eax,dword ptr ds:[<&pGdiSharedHandleTable>]                              <gdi32.pGdiSharedHandleTable>
749D2AEB mov eax,dword ptr ds:[<&gMaxGdiHandleCount>]                                 <gdi32.gMaxGdiHandleCount>
749D2AFD call dword ptr ds:[<&GdiGetEntry>]                                           <gdi32.GdiGetEntry>
749D2B1A mov eax,dword ptr ds:[<&gW32PID>]                                            <gdi32.gW32PID>
749D2B5A call dword ptr ds:[<&pldcGet>]                                               <gdi32.pldcGet>
749D2B90 call dword ptr ds:[<&GdiSetLastError>]                                       <gdi32.GdiSetLastError>
749D2C0C call dword ptr ds:[<&NtGdiStretchBlt>]                                       <win32u.NtGdiStretchBlt>
749D2C43 call dword ptr ds:[<&NtGdiGetDCDword>]                                       <win32u.NtGdiGetDCDword>
749D2C5E call dword ptr ds:[<&RtlAllocateHeap>]                                       <ntdll.RtlAllocateHeap>
749D2D3A mov ecx,dword ptr ds:[<&gMaxGdiHandleCount>]                                 <gdi32.gMaxGdiHandleCount>
749D2D50 call dword ptr ds:[<&GdiGetEntry>]                                           <gdi32.GdiGetEntry>
749D2D6D mov eax,dword ptr ds:[<&gW32PID>]                                            <gdi32.gW32PID>
749D2DA4 call dword ptr ds:[<&pldcGet>]                                               <gdi32.pldcGet>
749D2E18 call dword ptr ds:[<&GetDeviceCaps>]                                         <gdi32.GetDeviceCaps>
749D2F25 call dword ptr ds:[<&LocalAlloc>]                                            <kernelbase.LocalAlloc>
749D2F5D call <JMP.&memcpy>                                                           <ucrtbase.memcpy>
749D2F8A call <JMP.&memcpy>                                                           <ucrtbase.memcpy>
749D2F97 call dword ptr ds:[<&RtlLeaveCriticalSection>]                               <ntdll.RtlLeaveCriticalSection>
749D2FB4 call dword ptr ds:[<&NtGdiGetWidthTable>]                                    <win32u.NtGdiGetWidthTable>
749D2FC2 call dword ptr ds:[<&RtlEnterCriticalSection>]                               <ntdll.RtlEnterCriticalSection>
749D3023 call <JMP.&memcpy>                                                           <ucrtbase.memcpy>
749D303E call <JMP.&memcpy>                                                           <ucrtbase.memcpy>
749D3049 call dword ptr ds:[<&LocalFree>]                                             <kernelbase.LocalFree>
749D31D3 mov eax,dword ptr ds:[<&gMaxGdiHandleCount>]                                 <gdi32.gMaxGdiHandleCount>
749D31E1 call dword ptr ds:[<&GdiGetEntry>]                                           <gdi32.GdiGetEntry>
749D31FC mov eax,dword ptr ds:[<&gW32PID>]                                            <gdi32.gW32PID>
749D32E0 call dword ptr ds:[<&NtGdiGetGlyphOutline>]                                  <win32u.NtGdiGetGlyphOutline>
749D332E call dword ptr ds:[<&pldcGet>]                                               <gdi32.pldcGet>
749D335E mov eax,dword ptr ds:[<&gMaxGdiHandleCount>]                                 <gdi32.gMaxGdiHandleCount>
749D3370 call dword ptr ds:[<&GdiGetEntry>]                                           <gdi32.GdiGetEntry>
749D338B mov eax,dword ptr ds:[<&gW32PID>]                                            <gdi32.gW32PID>
749D33F4 call dword ptr ds:[<&GdiSetLastError>]                                       <gdi32.GdiSetLastError>
749D3449 mov eax,dword ptr ds:[<&gMaxGdiHandleCount>]                                 <gdi32.gMaxGdiHandleCount>
749D345C call dword ptr ds:[<&GdiGetEntry>]                                           <gdi32.GdiGetEntry>
749D3485 mov eax,dword ptr ds:[<&gW32PID>]                                            <gdi32.gW32PID>
749D34B0 call dword ptr ds:[<&RtlEnterCriticalSection>]                               <ntdll.RtlEnterCriticalSection>
749D34DD call dword ptr ds:[<&RtlLeaveCriticalSection>]                               <ntdll.RtlLeaveCriticalSection>
749D35B6 call <JMP.&memcpy>                                                           <ucrtbase.memcpy>
749D35DB mov eax,dword ptr ds:[<&gMaxGdiHandleCount>]                                 <gdi32.gMaxGdiHandleCount>
749D35E9 call dword ptr ds:[<&GdiGetEntry>]                                           <gdi32.GdiGetEntry>
749D35F6 call dword ptr ds:[<&NtGdiGetTextMetricsW>]                                  <win32u.NtGdiGetTextMetricsW>
749D360B call <JMP.&memcpy>                                                           <ucrtbase.memcpy>
749D364D call dword ptr ds:[<&ExtSelectClipRgn>]                                      <gdi32.ExtSelectClipRgn>
749D36CB mov eax,dword ptr ds:[<&gMaxGdiHandleCount>]                                 <gdi32.gMaxGdiHandleCount>
749D36DD call dword ptr ds:[<&GdiGetEntry>]                                           <gdi32.GdiGetEntry>
749D3701 mov eax,dword ptr ds:[<&gW32PID>]                                            <gdi32.gW32PID>
749D3764 call dword ptr ds:[<&NtGdiGradientFill>]                                     <win32u.NtGdiGradientFill>
749D37EC call dword ptr ds:[<&NtGdiLineTo>]                                           <win32u.NtGdiLineTo>
749D3808 call dword ptr ds:[<&pldcGet>]                                               <gdi32.pldcGet>
749D3881 call dword ptr ds:[<&CloseHandle>]                                           <kernelbase.CloseHandle>
749D3892 call dword ptr ds:[<&CloseHandle>]                                           <kernelbase.CloseHandle>
749D38B9 call dword ptr ds:[<&GetLastError>]                                          <kernelbase.GetLastError>
749D38C1 call dword ptr ds:[<&GetLastError>]                                          <kernelbase.GetLastError>
749D3979 call dword ptr ds:[<&UnmapViewOfFile>]                                       <kernelbase.UnmapViewOfFile>
749D39A0 call dword ptr ds:[<&NtGdiFlush>]                                            <win32u.NtGdiFlush>
749D3A45 call dword ptr ds:[<&NtGdiGetFontData>]                                      <win32u.NtGdiGetFontData>
749D3B00 call dword ptr ds:[<&ExtEscape>]                                             <gdi32.ExtEscape>
749D3BAD call dword ptr ds:[<&NtGdiGetDCPoint>]                                       <win32u.NtGdiGetDCPoint>
749D3BE8 call dword ptr ds:[<&pldcGet>]                                               <gdi32.pldcGet>
749D3C3B call dword ptr ds:[<&NtGdiPolyPolyDraw>]                                     <win32u.NtGdiPolyPolyDraw>
749D3C49 call dword ptr ds:[<&StartPage>]                                             <gdi32.StartPage>
749D3C63 call dword ptr ds:[<&pldcGet>]                                               <gdi32.pldcGet>
749D3D3A call <JMP.&memcpy>                                                           <ucrtbase.memcpy>
749D3DB5 call dword ptr ds:[<&NtGdiGetTransform>]                                     <win32u.NtGdiGetTransform>
749D3EC5 call dword ptr ds:[<&NtGdiExcludeClipRect>]                                  <win32u.NtGdiExcludeClipRect>
749D3F57 call dword ptr ds:[<&LocalFree>]                                             <kernelbase.LocalFree>
749D3F9B call <JMP.&memcpy>                                                           <ucrtbase.memcpy>
